id_pedido,data,categoria,preco_unitario,quantidade,regiao,forma_pagamento,valor_total
4388,2025-09-11,Moda,140.02,2,Nordeste,Cartão de Crédito,280.04
3939,2025-09-11,Eletrônicos,297.1,4,Nordeste,Pix,1188.4
3707,2025-09-11,Esporte e Lazer,153.26,2,Sudeste,Boleto,306.52
919,2025-09-11,Moda,277.09,1,Nordeste,Cartão de Crédito,277.09
4821,2025-09-11,Eletrônicos,2326.2,1,Sudeste,Cartão de Crédito,2326.2
4707,2025-09-11,Moda,56.75,1,Nordeste,Cartão de Crédito,56.75
1727,2025-09-12,Moda,215.35,1,Norte,Boleto,215.35
1401,2025-09-12,Moda,138.71,2,Nordeste,Pix,277.42
3309,2025-09-12,Moda,57.19,1,Norte,Pix,57.19
1029,2025-09-12,Eletrônicos,3165.06,1,Sudeste,Cartão de Crédito,3165.06
4063,2025-09-13,Livros,81.0,1,Sudeste,Pix,81.0
2943,2025-09-13,Moda,58.59,1,Centro-Oeste,Pix,58.59
3321,2025-09-13,Beleza,160.57,1,Nordeste,Pix,160.57
3201,2025-09-13,Esporte e Lazer,503.22,2,Sul,Boleto,1006.44
2857,2025-09-14,Eletrônicos,361.8,1,Sudeste,Cartão de Crédito,361.8
576,2025-09-14,Eletrônicos,458.98,1,Sudeste,Cartão de Débito,458.98
305,2025-09-14,Livros,79.05,1,Nordeste,Pix,79.05
3048,2025-09-14,Beleza,36.11,4,Sudeste,Pix,144.44
1554,2025-09-14,Livros,35.32,1,Sudeste,Cartão de Crédito,35.32
3040,2025-09-14,Eletrônicos,556.12,1,Sudeste,Pix,556.12
2991,2025-09-14,Livros,47.02,2,Nordeste,Cartão de Crédito,94.04
97,2025-09-14,Beleza,163.75,1,Centro-Oeste,Cartão de Débito,163.75
2612,2025-09-15,Beleza,127.68,1,Nordeste,Cartão de Crédito,127.68
466,2025-09-15,Casa e Decoração,151.84,4,Norte,Cartão de Crédito,607.36
371,2025-09-15,Beleza,23.14,2,Sudeste,Pix,46.28
3811,2025-09-15,Moda,91.38,2,Norte,Pix,182.76
799,2025-09-15,Livros,40.63,3,Sudeste,Boleto,121.89
1756,2025-09-15,Casa e Decoração,107.21,1,Nordeste,Cartão de Crédito,107.21
4111,2025-09-16,Livros,27.13,3,Nordeste,Cartão de Crédito,81.39
2153,2025-09-16,Beleza,61.62,3,Nordeste,Pix,184.86
3525,2025-09-16,Livros,23.18,2,Centro-Oeste,Cartão de Crédito,46.36
4027,2025-09-16,Esporte e Lazer,491.27,1,Sudeste,Cartão de Crédito,491.27
1578,2025-09-16,Moda,115.18,2,Nordeste,Cartão de Crédito,230.36
583,2025-09-16,Casa e Decoração,78.96,1,Sul,Pix,78.96
3739,2025-09-17,Moda,170.61,3,Centro-Oeste,Cartão de Crédito,511.83
3126,2025-09-17,Moda,104.84,1,Sudeste,Cartão de Crédito,104.84
2761,2025-09-17,Livros,73.76,2,Nordeste,Pix,147.52
3377,2025-09-17,Eletrônicos,378.32,2,Sul,Cartão de Crédito,756.64
3630,2025-09-18,Esporte e Lazer,229.45,1,Sudeste,Pix,229.45
1307,2025-09-18,Casa e Decoração,343.13,2,Nordeste,Pix,686.26
976,2025-09-19,Beleza,93.93,3,Nordeste,Cartão de Débito,281.79
1262,2025-09-19,Esporte e Lazer,340.0,1,Nordeste,Cartão de Crédito,340.0
2788,2025-09-19,Beleza,20.3,2,Centro-Oeste,Pix,40.6
2184,2025-09-19,Eletrônicos,786.67,1,Sudeste,Pix,786.67
2611,2025-09-19,Eletrônicos,2370.65,1,Sudeste,Cartão de Crédito,2370.65
4036,2025-09-19,Eletrônicos,1727.79,2,Sudeste,Cartão de Crédito,3455.58
2634,2025-09-20,Casa e Decoração,402.77,4,Sudeste,Pix,1611.08
1687,2025-09-20,Eletrônicos,686.99,2,Nordeste,Cartão de Crédito,1373.98
3675,2025-09-20,Casa e Decoração,262.77,2,Sudeste,Pix,525.54
38,2025-09-20,Esporte e Lazer,233.19,1,Nordeste,Cartão de Crédito,233.19
1420,2025-09-20,Casa e Decoração,341.02,1,Sudeste,Cartão de Crédito,341.02
1699,2025-09-20,Eletrônicos,2208.81,1,Nordeste,Cartão de Crédito,2208.81
3419,2025-09-20,Casa e Decoração,594.8,4,Sul,Cartão de Crédito,2379.2
2342,2025-09-21,Beleza,78.48,1,Sudeste,Cartão de Crédito,78.48
4391,2025-09-21,Eletrônicos,693.22,4,Sul,Cartão de Crédito,2772.88
2424,2025-09-21,Livros,43.24,2,Sul,Cartão de Crédito,86.48
3846,2025-09-21,Livros,64.26,3,Nordeste,Cartão de Crédito,192.78
3379,2025-09-21,Esporte e Lazer,331.58,2,Nordeste,Pix,663.16
4729,2025-09-21,Eletrônicos,2300.94,3,Sudeste,Pix,6902.82
4613,2025-09-22,Esporte e Lazer,51.16,1,Sudeste,Cartão de Crédito,51.16
862,2025-09-22,Esporte e Lazer,562.15,4,Sudeste,Cartão de Crédito,2248.6
2787,2025-09-22,Eletrônicos,405.09,1,Norte,Cartão de Crédito,405.09
2721,2025-09-22,Esporte e Lazer,415.49,3,Nordeste,Cartão de Crédito,1246.47
3467,2025-09-22,Livros,41.44,2,Nordeste,Cartão de Crédito,82.88
3088,2025-09-23,Livros,40.32,1,Sudeste,Cartão de Crédito,40.32
4970,2025-09-23,Casa e Decoração,188.87,2,Sudeste,Cartão de Crédito,377.74
1460,2025-09-23,Moda,194.19,1,Nordeste,Cartão de Crédito,194.19
4422,2025-09-23,Livros,91.09,2,Nordeste,Cartão de Crédito,182.18
3651,2025-09-23,Moda,84.43,1,Sul,Cartão de Crédito,84.43
1434,2025-09-23,Esporte e Lazer,257.07,2,Sul,Cartão de Crédito,514.14
3614,2025-09-24,Esporte e Lazer,274.74,3,Sudeste,Cartão de Crédito,824.22
4609,2025-09-24,Beleza,221.82,1,Sul,Pix,221.82
4539,2025-09-24,Beleza,78.74,1,Norte,Pix,78.74
1914,2025-09-24,Eletrônicos,913.3,2,Norte,Cartão de Crédito,1826.6
4695,2025-09-24,Moda,199.5,2,Sudeste,Cartão de Crédito,399.0
4855,2025-09-24,Beleza,145.57,1,Nordeste,Pix,145.57
858,2025-09-24,Livros,28.59,4,Centro-Oeste,Boleto,114.36
4641,2025-09-25,Casa e Decoração,344.45,4,Sudeste,Pix,1377.8
1728,2025-09-25,Moda,80.22,1,Sul,Cartão de Crédito,80.22
807,2025-09-25,Casa e Decoração,328.81,2,Sul,Cartão de Crédito,657.62
2234,2025-09-25,Casa e Decoração,307.41,1,Nordeste,Boleto,307.41
2492,2025-09-25,Eletrônicos,334.45,1,Norte,Cartão de Crédito,334.45
381,2025-09-25,Casa e Decoração,606.09,4,Norte,Cartão de Crédito,2424.36
2846,2025-09-26,Eletrônicos,1643.98,3,Centro-Oeste,Pix,4931.94
1984,2025-09-26,Casa e Decoração,143.96,1,Nordeste,Cartão de Crédito,143.96
4361,2025-09-26,Livros,42.0,2,Sul,Cartão de Crédito,84.0
2730,2025-09-27,Beleza,49.59,1,Norte,Cartão de Crédito,49.59
3793,2025-09-27,Moda,171.33,4,Sudeste,Pix,685.32
1270,2025-09-28,Casa e Decoração,386.63,2,Nordeste,Cartão de Débito,773.26
4669,2025-09-28,Moda,305.11,1,Sul,Cartão de Crédito,305.11
3364,2025-09-28,Eletrônicos,622.24,3,Nordeste,Cartão de Crédito,1866.72
3621,2025-09-28,Eletrônicos,1798.1,2,Sudeste,Cartão de Crédito,3596.2
2116,2025-09-28,Casa e Decoração,525.14,1,Sul,Cartão de Crédito,525.14
4868,2025-09-28,Livros,80.04,1,Nordeste,Pix,80.04
1820,2025-09-28,Eletrônicos,488.84,1,Centro-Oeste,Cartão de Crédito,488.84
1794,2025-09-29,Moda,78.91,4,Nordeste,Cartão de Crédito,315.64
4886,2025-09-29,Livros,97.2,1,Sudeste,Cartão de Débito,97.2
4515,2025-09-29,Beleza,105.74,1,Sul,Cartão de Crédito,105.74
4731,2025-09-29,Beleza,111.08,1,Sudeste,Cartão de Crédito,111.08
1707,2025-09-29,Esporte e Lazer,575.75,4,Sudeste,Cartão de Crédito,2303.0
4226,2025-09-29,Casa e Decoração,713.51,1,Sul,Boleto,713.51
1478,2025-09-29,Moda,86.96,1,Sudeste,Pix,86.96
789,2025-09-30,Eletrônicos,833.32,2,Sudeste,Cartão de Crédito,1666.64
2428,2025-09-30,Beleza,193.57,3,Centro-Oeste,Pix,580.71
2538,2025-09-30,Moda,93.64,2,Nordeste,Boleto,187.28
1575,2025-09-30,Beleza,20.01,3,Sudeste,Cartão de Crédito,60.03
3370,2025-09-30,Moda,118.91,1,Sudeste,Pix,118.91
2765,2025-10-01,Esporte e Lazer,34.3,2,Nordeste,Cartão de Crédito,68.6
3908,2025-10-01,Livros,47.55,2,Sul,Boleto,95.1
3803,2025-10-01,Eletrônicos,1815.99,2,Sul,Pix,3631.98
3409,2025-10-01,Eletrônicos,1971.57,2,Nordeste,Cartão de Crédito,3943.14
1622,2025-10-01,Livros,100.21,1,Sudeste,Cartão de Crédito,100.21
547,2025-10-01,Livros,44.59,1,Sul,Cartão de Crédito,44.59
3563,2025-10-02,Livros,47.66,2,Sudeste,Cartão de Crédito,95.32
4941,2025-10-02,Beleza,108.04,4,Sudeste,Cartão de Crédito,432.16
10,2025-10-02,Beleza,105.09,1,Nordeste,Cartão de Crédito,105.09
4660,2025-10-02,Beleza,143.27,1,Sul,Cartão de Crédito,143.27
1967,2025-10-02,Casa e Decoração,207.81,1,Sudeste,Cartão de Crédito,207.81
2083,2025-10-03,Beleza,132.21,3,Sudeste,Pix,396.63
2038,2025-10-03,Esporte e Lazer,209.43,2,Nordeste,Boleto,418.86
1931,2025-10-03,Livros,32.59,4,Nordeste,Cartão de Crédito,130.36
901,2025-10-03,Livros,64.59,1,Norte,Cartão de Crédito,64.59
2540,2025-10-03,Beleza,108.21,1,Norte,Cartão de Crédito,108.21
2212,2025-10-04,Eletrônicos,1553.47,1,Sudeste,Cartão de Crédito,1553.47
45,2025-10-04,Livros,29.66,4,Nordeste,Pix,118.64
4406,2025-10-04,Casa e Decoração,147.88,1,Sudeste,Cartão de Crédito,147.88
555,2025-10-04,Moda,55.33,3,Norte,Pix,165.99
3900,2025-10-05,Eletrônicos,2789.29,2,Sudeste,Cartão de Crédito,5578.58
2279,2025-10-05,Moda,126.81,2,Nordeste,Cartão de Crédito,253.62
4010,2025-10-05,Esporte e Lazer,227.08,2,Sudeste,Cartão de Crédito,454.16
1167,2025-10-06,Moda,118.32,3,Nordeste,Cartão de Crédito,354.96
2149,2025-10-06,Esporte e Lazer,266.34,1,Sudeste,Cartão de Crédito,266.34
1131,2025-10-06,Livros,50.73,1,Sudeste,Pix,50.73
3323,2025-10-06,Moda,111.43,2,Nordeste,Pix,222.86
749,2025-10-06,Beleza,26.77,1,Sudeste,Cartão de Crédito,26.77
1271,2025-10-06,Esporte e Lazer,159.01,1,Nordeste,Pix,159.01
4015,2025-10-07,Livros,59.97,2,Sul,Cartão de Crédito,119.94
723,2025-10-07,Moda,267.85,1,Centro-Oeste,Cartão de Débito,267.85
1774,2025-10-07,Livros,24.9,1,Sudeste,Pix,24.9
2905,2025-10-07,Eletrônicos,1413.6,2,Norte,Cartão de Crédito,2827.2
1586,2025-10-07,Eletrônicos,509.65,1,Norte,Cartão de Crédito,509.65
3255,2025-10-07,Casa e Decoração,208.47,4,Nordeste,Cartão de Crédito,833.88
1058,2025-10-07,Livros,59.8,1,Sul,Cartão de Crédito,59.8
3788,2025-10-07,Casa e Decoração,309.6,1,Sudeste,Cartão de Crédito,309.6
1930,2025-10-08,Livros,28.62,3,Sudeste,Pix,85.86
293,2025-10-08,Beleza,73.35,4,Sudeste,Cartão de Crédito,293.4
2832,2025-10-08,Eletrônicos,499.62,1,Sudeste,Pix,499.62
2264,2025-10-09,Esporte e Lazer,182.95,2,Sudeste,Pix,365.9
1533,2025-10-09,Casa e Decoração,511.99,1,Centro-Oeste,Cartão de Crédito,511.99
3456,2025-10-09,Beleza,51.0,2,Nordeste,Cartão de Crédito,102.0
1915,2025-10-09,Eletrônicos,502.73,1,Sudeste,Pix,502.73
3497,2025-10-09,Beleza,228.42,4,Sudeste,Cartão de Crédito,913.68
4472,2025-10-09,Eletrônicos,2571.42,2,Sudeste,Pix,5142.84
1795,2025-10-09,Esporte e Lazer,221.31,1,Sul,Cartão de Crédito,221.31
4619,2025-10-09,Beleza,21.38,4,Sudeste,Cartão de Crédito,85.52
4305,2025-10-09,Eletrônicos,2430.82,1,Sudeste,Pix,2430.82
4761,2025-10-09,Casa e Decoração,813.11,1,Sudeste,Cartão de Crédito,813.11
1669,2025-10-09,Casa e Decoração,132.42,2,Sul,Boleto,264.84
3911,2025-10-10,Esporte e Lazer,193.33,2,Sul,Cartão de Crédito,386.66
1351,2025-10-10,Moda,123.2,1,Sudeste,Pix,123.2
1018,2025-10-10,Livros,93.28,1,Nordeste,Boleto,93.28
1439,2025-10-10,Esporte e Lazer,305.42,4,Nordeste,Cartão de Crédito,1221.68
4360,2025-10-11,Livros,37.16,4,Sudeste,Cartão de Crédito,148.64
1913,2025-10-11,Casa e Decoração,56.99,1,Sudeste,Cartão de Crédito,56.99
3382,2025-10-11,Casa e Decoração,354.42,4,Sul,Pix,1417.68
1553,2025-10-11,Moda,251.91,1,Sudeste,Cartão de Crédito,251.91
1772,2025-10-12,Esporte e Lazer,216.35,1,Sudeste,Cartão de Crédito,216.35
1960,2025-10-12,Esporte e Lazer,85.81,1,Nordeste,Pix,85.81
4803,2025-10-12,Beleza,136.41,4,Nordeste,Pix,545.64
594,2025-10-13,Livros,89.8,1,Nordeste,Cartão de Crédito,89.8
1181,2025-10-13,Eletrônicos,1298.57,1,Centro-Oeste,Pix,1298.57
4643,2025-10-13,Esporte e Lazer,156.67,2,Centro-Oeste,Cartão de Crédito,313.34
3524,2025-10-14,Casa e Decoração,158.07,4,Sudeste,Cartão de Crédito,632.28
470,2025-10-14,Beleza,84.35,1,Sudeste,Boleto,84.35
2650,2025-10-14,Beleza,106.27,2,Sudeste,Cartão de Crédito,212.54
1706,2025-10-14,Eletrônicos,801.77,3,Nordeste,Boleto,2405.31
3396,2025-10-14,Moda,250.82,1,Sudeste,Cartão de Crédito,250.82
2897,2025-10-15,Eletrônicos,444.26,2,Nordeste,Boleto,888.52
757,2025-10-15,Livros,106.03,4,Sudeste,Pix,424.12
1302,2025-10-15,Esporte e Lazer,244.69,1,Nordeste,Boleto,244.69
2409,2025-10-15,Beleza,48.4,2,Nordeste,Cartão de Crédito,96.8
3038,2025-10-15,Livros,73.3,1,Sul,Cartão de Crédito,73.3
824,2025-10-15,Moda,81.32,4,Norte,Cartão de Crédito,325.28
133,2025-10-16,Beleza,82.4,1,Centro-Oeste,Cartão de Débito,82.4
1614,2025-10-16,Livros,41.24,1,Nordeste,Pix,41.24
2814,2025-10-16,Casa e Decoração,736.12,2,Nordeste,Pix,1472.24
2200,2025-10-16,Livros,88.34,2,Sul,Cartão de Crédito,176.68
621,2025-10-16,Livros,60.58,1,Sudeste,Pix,60.58
3230,2025-10-16,Livros,22.86,4,Norte,Cartão de Crédito,91.44
3271,2025-10-16,Eletrônicos,540.03,2,Sudeste,Cartão de Crédito,1080.06
3890,2025-10-17,Beleza,124.99,2,Sudeste,Cartão de Crédito,249.98
4426,2025-10-17,Moda,296.69,4,Norte,Cartão de Crédito,1186.76
3663,2025-10-17,Eletrônicos,375.63,1,Nordeste,Cartão de Crédito,375.63
3615,2025-10-17,Eletrônicos,954.34,1,Nordeste,Cartão de Crédito,954.34
2877,2025-10-17,Moda,99.66,1,Nordeste,Cartão de Crédito,99.66
195,2025-10-17,Esporte e Lazer,162.95,2,Sul,Cartão de Débito,325.9
378,2025-10-18,Beleza,187.96,2,Norte,Cartão de Crédito,375.92
952,2025-10-18,Eletrônicos,288.31,2,Sudeste,Cartão de Crédito,576.62
3766,2025-10-18,Beleza,40.89,1,Nordeste,Cartão de Crédito,40.89
3782,2025-10-18,Esporte e Lazer,242.84,2,Sudeste,Cartão de Crédito,485.68
4770,2025-10-18,Esporte e Lazer,61.23,4,Nordeste,Pix,244.92
1382,2025-10-18,Livros,68.59,2,Sul,Cartão de Crédito,137.18
3171,2025-10-19,Livros,27.99,2,Sudeste,Cartão de Crédito,55.98
3470,2025-10-19,Casa e Decoração,204.68,1,Sudeste,Cartão de Crédito,204.68
446,2025-10-19,Beleza,176.91,2,Sudeste,Pix,353.82
3955,2025-10-19,Casa e Decoração,479.19,2,Nordeste,Cartão de Crédito,958.38
4949,2025-10-19,Eletrônicos,1904.61,2,Sudeste,Pix,3809.22
4470,2025-10-19,Esporte e Lazer,324.56,4,Centro-Oeste,Pix,1298.24
2898,2025-10-19,Beleza,110.24,2,Sul,Cartão de Crédito,220.48
3156,2025-10-20,Eletrônicos,2034.84,1,Nordeste,Cartão de Crédito,2034.84
3069,2025-10-20,Moda,49.78,1,Sul,Pix,49.78
4079,2025-10-20,Livros,95.72,3,Sudeste,Cartão de Crédito,287.16
2002,2025-10-20,Esporte e Lazer,92.75,1,Nordeste,Cartão de Crédito,92.75
1446,2025-10-20,Esporte e Lazer,455.38,2,Nordeste,Cartão de Crédito,910.76
2283,2025-10-20,Casa e Decoração,151.34,1,Nordeste,Cartão de Débito,151.34
2774,2025-10-20,Casa e Decoração,393.41,1,Sudeste,Pix,393.41
3129,2025-10-20,Livros,57.63,2,Sudeste,Cartão de Crédito,115.26
823,2025-10-20,Eletrônicos,2325.13,1,Centro-Oeste,Pix,2325.13
1200,2025-10-20,Esporte e Lazer,33.18,1,Sul,Cartão de Crédito,33.18
2657,2025-10-20,Livros,34.97,2,Nordeste,Boleto,69.94
3011,2025-10-20,Eletrônicos,2125.19,1,Centro-Oeste,Boleto,2125.19
447,2025-10-21,Beleza,27.97,4,Centro-Oeste,Pix,111.88
1599,2025-10-21,Eletrônicos,945.84,3,Sul,Cartão de Crédito,2837.52
4387,2025-10-21,Livros,71.77,3,Centro-Oeste,Pix,215.31
776,2025-10-21,Esporte e Lazer,175.55,1,Sul,Cartão de Crédito,175.55
1725,2025-10-21,Livros,24.59,4,Centro-Oeste,Cartão de Crédito,98.36
4692,2025-10-21,Casa e Decoração,155.17,4,Nordeste,Cartão de Débito,620.68
1870,2025-10-21,Livros,26.32,1,Sudeste,Cartão de Débito,26.32
3757,2025-10-21,Livros,33.45,1,Sudeste,Pix,33.45
4630,2025-10-22,Casa e Decoração,183.21,1,Sul,Cartão de Crédito,183.21
325,2025-10-22,Beleza,183.12,4,Centro-Oeste,Pix,732.48
4386,2025-10-22,Beleza,155.3,1,Sul,Cartão de Crédito,155.3
3827,2025-10-22,Eletrônicos,907.48,2,Centro-Oeste,Cartão de Crédito,1814.96
1457,2025-10-22,Casa e Decoração,190.65,1,Nordeste,Cartão de Crédito,190.65
3710,2025-10-22,Beleza,168.56,1,Nordeste,Pix,168.56
729,2025-10-22,Casa e Decoração,35.42,1,Sudeste,Pix,35.42
4151,2025-10-23,Esporte e Lazer,87.72,1,Sudeste,Cartão de Crédito,87.72
3163,2025-10-23,Esporte e Lazer,251.72,1,Nordeste,Cartão de Crédito,251.72
700,2025-10-23,Casa e Decoração,56.11,2,Sul,Pix,112.22
779,2025-10-23,Livros,41.16,3,Nordeste,Pix,123.48
452,2025-10-23,Esporte e Lazer,72.84,2,Sudeste,Cartão de Crédito,145.68
34,2025-10-23,Beleza,196.56,4,Centro-Oeste,Pix,786.24
2086,2025-10-23,Beleza,68.64,1,Sudeste,Pix,68.64
4933,2025-10-23,Livros,65.48,1,Nordeste,Cartão de Crédito,65.48
120,2025-10-23,Eletrônicos,2005.33,2,Sudeste,Cartão de Crédito,4010.66
3582,2025-10-24,Casa e Decoração,427.22,3,Sudeste,Cartão de Crédito,1281.66
66,2025-10-24,Esporte e Lazer,141.65,2,Centro-Oeste,Cartão de Crédito,283.3
3750,2025-10-24,Livros,55.88,2,Sul,Boleto,111.76
3840,2025-10-24,Casa e Decoração,262.24,3,Centro-Oeste,Boleto,786.72
3356,2025-10-24,Beleza,87.74,1,Sul,Cartão de Crédito,87.74
1747,2025-10-24,Casa e Decoração,53.42,1,Sudeste,Cartão de Crédito,53.42
642,2025-10-25,Livros,41.05,2,Sul,Pix,82.1
1150,2025-10-25,Casa e Decoração,235.9,1,Nordeste,Boleto,235.9
1670,2025-10-25,Esporte e Lazer,167.36,2,Norte,Cartão de Crédito,334.72
4195,2025-10-25,Esporte e Lazer,125.98,2,Sudeste,Pix,251.96
2173,2025-10-25,Moda,240.49,4,Sudeste,Pix,961.96
2713,2025-10-25,Esporte e Lazer,299.21,1,Norte,Cartão de Crédito,299.21
1150,2025-10-25,Casa e Decoração,235.9,1,Nordeste,Boleto,235.9
4098,2025-10-25,Livros,22.7,1,Sudeste,Pix,22.7
1361,2025-10-25,Livros,37.66,2,Sudeste,Cartão de Crédito,75.32
44,2025-10-25,Eletrônicos,1050.48,3,Centro-Oeste,Cartão de Crédito,3151.44
3437,2025-10-25,Esporte e Lazer,147.11,1,Nordeste,Cartão de Crédito,147.11
1607,2025-10-25,Eletrônicos,556.56,1,Nordeste,Cartão de Crédito,556.56
572,2025-10-25,Eletrônicos,2080.14,1,Nordeste,Pix,2080.14
748,2025-10-25,Esporte e Lazer,264.14,1,Nordeste,Pix,264.14
814,2025-10-25,Livros,40.72,1,Centro-Oeste,Cartão de Crédito,40.72
4013,2025-10-26,Esporte e Lazer,121.37,3,Sul,Pix,364.11
1286,2025-10-26,Livros,36.33,3,Sudeste,Cartão de Crédito,108.99
2957,2025-10-26,Esporte e Lazer,35.6,1,Sudeste,Cartão de Crédito,35.6
4710,2025-10-26,Eletrônicos,1327.79,1,Norte,Pix,1327.79
316,2025-10-26,Livros,28.03,1,Nordeste,Pix,28.03
1183,2025-10-26,Moda,324.82,1,Nordeste,Cartão de Crédito,324.82
4948,2025-10-27,Casa e Decoração,492.68,1,Sudeste,Boleto,492.68
795,2025-10-27,Moda,354.18,1,Sudeste,Pix,354.18
399,2025-10-27,Livros,57.2,1,Sudeste,Cartão de Débito,57.2
1338,2025-10-27,Casa e Decoração,602.02,2,Sul,Cartão de Crédito,1204.04
22,2025-10-27,Eletrônicos,412.08,1,Nordeste,Cartão de Crédito,412.08
3519,2025-10-27,Beleza,165.59,1,Sudeste,Pix,165.59
3068,2025-10-27,Livros,30.53,1,Sudeste,Boleto,30.53
3768,2025-10-27,Esporte e Lazer,112.73,1,Sul,Cartão de Débito,112.73
1799,2025-10-27,Eletrônicos,938.39,4,Centro-Oeste,Pix,3753.56
168,2025-10-27,Moda,207.46,3,Sudeste,Cartão de Crédito,622.38
2054,2025-10-28,Esporte e Lazer,213.0,2,Sudeste,Cartão de Crédito,426.0
3264,2025-10-28,Esporte e Lazer,194.02,1,Nordeste,Pix,194.02
2281,2025-10-28,Moda,104.45,1,Sul,Cartão de Crédito,104.45
334,2025-10-28,Esporte e Lazer,162.79,1,Centro-Oeste,Cartão de Crédito,162.79
3824,2025-10-29,Beleza,22.35,1,Nordeste,Cartão de Crédito,22.35
1528,2025-10-29,Casa e Decoração,410.45,2,Nordeste,Cartão de Crédito,820.9
2016,2025-10-29,Esporte e Lazer,484.03,1,Sudeste,Cartão de Crédito,484.03
2946,2025-10-30,Beleza,127.73,3,Sudeste,Cartão de Crédito,383.19
1659,2025-10-30,Eletrônicos,2901.5,2,Sudeste,Pix,5803.0
755,2025-10-30,Eletrônicos,2299.41,1,Sul,Cartão de Crédito,2299.41
442,2025-10-30,Moda,95.75,3,Nordeste,Pix,287.25
3477,2025-10-30,Casa e Decoração,675.02,1,Sudeste,Cartão de Crédito,675.02
712,2025-10-31,Eletrônicos,1263.24,4,Centro-Oeste,Cartão de Crédito,5052.96
4858,2025-10-31,Livros,44.77,2,Sudeste,Boleto,89.54
2349,2025-10-31,Casa e Decoração,125.11,1,Sul,Pix,125.11
3738,2025-10-31,Casa e Decoração,686.62,1,Sul,Pix,686.62
4269,2025-10-31,Eletrônicos,3162.68,4,Sudeste,Cartão de Crédito,12650.72
4704,2025-10-31,Eletrônicos,1869.49,4,Sudeste,Cartão de Débito,7477.96
1073,2025-10-31,Esporte e Lazer,338.27,1,Sudeste,Cartão de Crédito,338.27
4164,2025-10-31,Esporte e Lazer,73.8,3,Centro-Oeste,Pix,221.4
3875,2025-10-31,Casa e Decoração,268.91,1,Sul,Pix,268.91
4847,2025-10-31,Beleza,160.69,1,Nordeste,Cartão de Crédito,160.69
1424,2025-10-31,Eletrônicos,704.86,1,Nordeste,Pix,704.86
1038,2025-10-31,Casa e Decoração,245.11,1,Sul,Boleto,245.11
1650,2025-10-31,Moda,53.02,2,Sudeste,Cartão de Crédito,106.04
3884,2025-11-02,Casa e Decoração,46.49,4,Sul,Pix,185.96
3991,2025-11-02,Esporte e Lazer,478.31,1,Nordeste,Cartão de Crédito,478.31
2475,2025-11-02,Beleza,147.93,1,Centro-Oeste,Pix,147.93
3481,2025-11-02,Eletrônicos,1608.15,1,Sudeste,Pix,1608.15
188,2025-11-02,Casa e Decoração,173.95,2,Sul,Cartão de Crédito,347.9
2100,2025-11-02,Esporte e Lazer,392.32,2,Sudeste,Cartão de Crédito,784.64
3999,2025-11-02,Livros,52.62,3,Sudeste,,157.86
4766,2025-11-02,Beleza,231.05,1,Centro-Oeste,Pix,231.05
3929,2025-11-02,Moda,78.68,1,Sudeste,Pix,78.68
2255,2025-11-02,Eletrônicos,1998.4,2,Nordeste,Cartão de Crédito,3996.8
1735,2025-11-03,Moda,45.15,1,Sudeste,Pix,45.15
3826,2025-11-03,Beleza,26.38,1,Sudeste,Cartão de Crédito,26.38
2556,2025-11-03,Eletrônicos,699.54,1,Sudeste,Cartão de Crédito,699.54
3234,2025-11-03,Beleza,21.96,2,Centro-Oeste,Pix,43.92
527,2025-11-03,Moda,199.17,1,Centro-Oeste,Cartão de Crédito,199.17
2327,2025-11-03,Beleza,116.74,3,Nordeste,Cartão de Crédito,350.22
613,2025-11-03,Beleza,32.94,1,Centro-Oeste,Cartão de Crédito,32.94
2099,2025-11-04,Beleza,49.9,4,Sudeste,Pix,199.6
2648,2025-11-04,Casa e Decoração,152.91,1,Sudeste,Cartão de Crédito,152.91
2620,2025-11-04,Beleza,110.97,2,Nordeste,Cartão de Crédito,221.94
1449,2025-11-05,Casa e Decoração,154.92,2,Sudeste,Cartão de Crédito,309.84
1911,2025-11-05,Casa e Decoração,78.5,4,Nordeste,Cartão de Crédito,314.0
4048,2025-11-05,Casa e Decoração,811.52,2,Nordeste,Pix,1623.04
4423,2025-11-05,Eletrônicos,2061.44,1,Sudeste,Cartão de Crédito,2061.44
4220,2025-11-05,Moda,180.01,1,Sudeste,Pix,180.01
4301,2025-11-06,Esporte e Lazer,46.97,3,Nordeste,Boleto,140.91
4296,2025-11-06,Casa e Decoração,44.24,2,Nordeste,Pix,88.48
1691,2025-11-06,Esporte e Lazer,317.65,1,Centro-Oeste,Pix,317.65
1160,2025-11-06,Moda,86.19,2,Sudeste,Cartão de Crédito,172.38
2569,2025-11-06,Moda,92.89,1,Sudeste,Cartão de Débito,92.89
4284,2025-11-06,Livros,37.98,1,Sudeste,Cartão de Crédito,37.98
3053,2025-11-06,Livros,62.93,4,Nordeste,Cartão de Débito,251.72
4639,2025-11-06,Casa e Decoração,288.17,2,Sudeste,Cartão de Crédito,576.34
3977,2025-11-06,Eletrônicos,2409.82,1,Norte,Cartão de Crédito,2409.82
238,2025-11-06,Beleza,193.14,1,Sul,Cartão de Crédito,193.14
4735,2025-11-06,Eletrônicos,755.52,2,Centro-Oeste,Cartão de Crédito,1511.04
502,2025-11-07,Casa e Decoração,229.2,4,Sudeste,Cartão de Crédito,916.8
1749,2025-11-07,Moda,48.61,3,Centro-Oeste,Cartão de Crédito,145.83
